seq_index;Pgen_estimate
8781;3.46584e-11
8783;2.50138e-08
8779;7.49149e-10
8782;5.63895e-07
8780;3.27899e-09
8778;7.21816e-08
8776;1.92503e-08
8775;7.28719e-08
8777;1.29731e-07
8774;2.11218e-10
8773;1.34807e-08
8772;1.96173e-08
8771;1.11702e-16
8770;1.02724e-08
8769;6.1285e-08
8767;4.58321e-09
8766;1.11985e-07
8768;1.0145e-14
8763;5.4073e-10
8764;4.84061e-11
8762;2.3898e-11
8761;1.3562e-10
8759;9.35863e-08
8765;5.64422e-14
8758;2.21722e-09
8760;3.84568e-15
8757;5.54872e-13
8756;4.23184e-08
8755;1.27708e-12
8752;5.75579e-12
8753;1.5145e-08
8754;1.88053e-08
8749;6.70124e-08
8750;3.98771e-14
8751;2.48035e-07
8743;7.36684e-13
8748;9.92697e-09
8747;8.31132e-14
8742;2.12911e-17
8745;3.15775e-13
8746;2.33691e-10
8741;2.18759e-10
8739;4.97308e-08
8738;4.96236e-08
8737;3.95522e-07
8744;1.20005e-11
8735;6.34423e-09
8740;6.93443e-09
8736;1.24979e-08
8733;6.21755e-08
8732;4.94186e-09
8734;1.1318e-14
8730;2.03554e-08
8731;5.89087e-08
8727;3.44886e-08
8729;8.26816e-09
8728;2.27164e-09
8726;1.14518e-07
8724;1.02398e-11
8725;1.14852e-08
8720;8.11583e-08
8723;1.01547e-07
8722;1.51785e-08
8721;8.15769e-08
8718;1.91379e-08
8717;1.07827e-08
8713;6.69991e-08
8716;1.18978e-13
8719;1.55599e-09
8715;3.15953e-09
8712;8.02603e-09
8714;7.29133e-09
8707;nan
8711;3.15627e-09
8709;9.60891e-09
8710;5.08322e-09
8708;9.50631e-09
