seq_index;Pgen_estimate
9808;1.29329e-09
9806;8.88649e-16
9818;6.92313e-14
9812;2.21339e-13
9804;2.56596e-12
9805;1.43946e-17
9810;2.15939e-09
9802;4.051e-10
9800;1.01385e-11
9803;5.3639e-20
9801;3.03612e-18
9797;1.96311e-11
9809;2.24604e-26
9792;nan
9794;6.11558e-12
9798;6.61578e-14
9799;3.97151e-12
9793;7.73575e-08
9790;2.39647e-12
9796;2.65731e-14
9791;3.40694e-12
9795;5.10006e-16
9789;6.62738e-13
9786;3.07584e-12
9807;2.4149e-19
9784;4.55499e-12
9788;2.85151e-11
9780;3.66391e-08
9781;6.47667e-14
9787;2.6895e-15
9785;4.79786e-15
9779;2.45782e-11
9778;6.81952e-20
9782;8.31407e-14
9776;6.27111e-11
9777;2.41209e-15
9775;3.92507e-09
9771;2.45733e-11
9783;2.83476e-14
9767;6.3598e-15
9773;2.93888e-16
9768;3.79859e-09
9772;3.0178e-09
9762;2.33672e-11
9765;9.09526e-16
9760;2.75832e-09
9769;1.93292e-13
9763;2.03517e-11
9761;2.79731e-12
9757;6.1871e-12
9755;nan
9754;3.04837e-13
9766;8.61079e-14
9758;4.47598e-20
9752;9.3291e-12
9774;1.42467e-18
9753;5.78128e-12
9756;1.49664e-13
9770;2.23379e-18
9750;1.63278e-14
9749;1.02951e-10
9759;1.31248e-18
9748;5.99921e-16
9747;1.68718e-11
9743;2.2735e-11
9751;1.19992e-16
9744;1.02561e-09
9742;4.62841e-11
9746;6.65913e-15
9764;1.50744e-16
9740;3.55369e-14
9736;6.7013e-14
9735;1.91969e-11
9737;3.27127e-10
9734;7.99523e-15
9745;6.41531e-10
9733;2.43537e-14
9741;3.20147e-15
9730;6.393e-17
9728;1.89153e-10
9727;4.38743e-10
9725;1.79282e-11
9731;1.02157e-16
9723;1.43863e-09
9724;2.52836e-14
9729;4.44419e-12
9739;9.28139e-15
9732;2.28373e-11
9738;3.55866e-14
9726;2.56934e-13
9719;5.16338e-13
9714;1.13908e-11
9717;2.98231e-11
9712;nan
9715;2.09245e-11
9710;nan
9709;1.29833e-11
9720;1.51532e-16
9721;1.18886e-14
9716;5.40823e-13
9706;6.87004e-11
9713;1.6309e-16
9711;2.21605e-20
9708;2.01931e-13
9703;8.82096e-21
9722;5.72441e-13
9718;3.86964e-19
9704;2.53362e-13
9705;3.23279e-12
9701;1.23731e-09
9702;3.96224e-15
9698;1.57628e-14
9697;1.28014e-11
9700;3.24523e-11
9707;2.66991e-17
9690;4.33906e-10
9689;8.90889e-13
9696;2.11253e-13
9695;1.5712e-08
9692;1.64269e-14
9691;1.37461e-12
9693;1.29225e-14
9684;1.18506e-10
9685;nan
9686;3.72186e-13
9699;3.35857e-15
9688;1.2236e-18
9680;7.01411e-12
9681;9.46627e-12
9694;2.20715e-15
9678;9.78365e-12
9683;1.71173e-10
9677;3.05663e-14
9679;1.5932e-09
9676;7.71814e-12
9675;2.34133e-12
9687;4.51899e-13
9682;1.27367e-16
9672;8.79337e-10
9669;1.67372e-13
9674;8.69092e-17
9665;1.77686e-10
9668;2.44506e-09
9662;5.60119e-15
9671;2.97597e-13
9670;1.65566e-15
9666;1.43563e-14
9667;1.9956e-16
9657;nan
9663;3.67072e-14
9664;1.96063e-15
9660;1.45618e-14
9656;2.37817e-09
9661;7.82563e-18
9651;1.33027e-15
9654;3.56392e-09
9673;3.57189e-12
9653;7.01047e-12
9652;3.04657e-10
9647;6.42958e-13
9650;1.36974e-10
9658;1.58927e-16
9645;9.36957e-13
9646;7.14204e-13
9659;1.29739e-17
9648;2.44674e-25
9643;2.99773e-10
9642;1.72365e-10
9655;1.76756e-12
9638;6.10816e-12
9649;2.44391e-15
9640;5.31804e-19
9639;1.73375e-10
9633;4.11422e-10
9634;6.9329e-09
9636;3.71682e-17
9641;3.08702e-10
9632;2.34875e-11
9631;1.09808e-13
9637;4.48384e-13
9628;9.54338e-11
9627;3.41881e-14
9629;9.54101e-20
9626;7.11284e-18
9630;8.39319e-17
9625;1.1541e-13
9621;2.1124e-09
9619;1.20799e-15
9618;5.14092e-16
9624;1.00206e-08
9622;9.70759e-11
9615;7.9091e-12
9635;4.96676e-15
9614;1.91215e-11
9613;9.09993e-09
9617;1.62372e-13
9616;2.62842e-15
9610;1.00966e-12
9611;1.00908e-11
9644;1.02277e-15
9606;1.27581e-16
9605;3.13939e-13
9609;2.3397e-17
9623;4.49688e-17
9604;3.71875e-10
9603;4.55304e-11
9612;5.11892e-16
9601;1.15466e-10
