seq_index;Pgen_estimate
106827;5.95588e-10
106825;2.61883e-10
106824;1.89056e-07
106818;nan
106821;6.86872e-10
106822;8.69633e-09
106820;2.58314e-10
106823;2.39595e-08
106819;2.07821e-08
106817;6.79995e-10
106816;3.41834e-10
106815;4.52292e-09
106814;3.21549e-07
106813;5.38542e-09
106812;3.78406e-11
106810;3.69204e-09
106811;7.95265e-09
106809;2.0959e-10
106808;2.63362e-09
106806;2.17558e-13
106807;3.01195e-14
106805;1.89928e-10
106804;5.20751e-11
106800;6.49482e-10
106803;7.74951e-10
106801;2.75312e-08
106799;2.46384e-13
106802;2.70155e-11
106794;nan
106798;5.24091e-09
106793;8.60232e-09
106795;2.46932e-08
106797;1.55253e-08
106796;2.80416e-07
106792;1.15383e-08
106790;1.50765e-09
106791;1.06842e-08
106789;1.66852e-10
106788;5.91074e-12
106787;1.35608e-08
106786;2.06107e-13
106784;7.02945e-10
106785;1.12834e-10
106782;1.77976e-09
106781;1.70416e-09
106783;4.35317e-11
106780;2.36818e-12
106779;1.24044e-12
106778;3.62343e-08
106774;9.76929e-08
106773;4.6999e-14
106777;7.26693e-13
106772;1.42443e-11
106775;4.64791e-09
106776;4.12959e-08
106770;7.12214e-08
106771;1.84805e-10
106769;3.0804e-08
106766;2.24771e-10
106767;2.50643e-08
106768;5.11798e-11
106764;4.08854e-10
106763;1.04502e-08
106765;8.21981e-11
106762;6.65834e-08
106761;2.48725e-09
106760;4.99346e-07
106759;1.59099e-16
106757;4.39313e-08
106758;9.47326e-11
106755;1.29263e-07
106754;1.29263e-07
106756;3.24301e-08
106753;1.16679e-07
106752;1.31881e-09
106750;6.67196e-09
106751;2.58052e-07
106748;6.82829e-08
106746;9.22683e-08
106741;nan
106745;3.04994e-10
106747;6.48088e-10
106744;1.88975e-10
106742;7.58645e-13
106740;6.41294e-12
106735;nan
106736;2.56652e-10
106737;4.80787e-11
106739;1.71294e-11
106738;1.77455e-09
106743;1.12722e-11
106734;3.83851e-09
106732;3.7758e-11
106729;1.2068e-09
106730;4.47175e-11
106733;4.39185e-12
106731;1.23029e-09
106728;1.79454e-08
106727;1.21431e-07
106725;8.09409e-09
106723;4.65381e-12
106726;1.19197e-07
106724;8.20815e-11
106721;1.21344e-10
106722;3.20011e-08
106719;5.55935e-13
106720;4.41887e-08
106716;3.93837e-13
106718;8.97937e-10
106714;1.58518e-09
106717;5.67429e-16
106715;2.14865e-09
106709;3.69578e-12
106749;nan
106706;nan
106713;7.21702e-12
106710;1.05969e-09
106711;3.24843e-10
106708;1.12722e-11
106712;8.05736e-14
106707;1.02713e-08
106704;1.39294e-09
106703;9.09455e-08
106702;1.11311e-09
106701;3.2241e-09
106699;9.72076e-09
106705;2.27863e-10
106700;3.75767e-12
106698;4.81109e-09
106697;1.9486e-12
106692;1.05903e-09
106695;1.8539e-08
106691;1.30377e-09
106689;nan
106696;2.56377e-10
106693;8.07872e-09
106694;6.00474e-09
106690;3.80228e-09
106688;1.07301e-13
106684;6.79997e-09
106687;1.51198e-14
106682;3.93837e-13
106685;4.81899e-10
106681;4.97851e-09
106683;1.65669e-09
106675;nan
106680;1.75703e-08
106676;3.38158e-08
106677;2.12435e-09
106678;1.64623e-13
106679;7.57928e-11
106674;3.38417e-13
106673;1.54999e-10
106672;1.09264e-08
106671;1.37192e-08
106667;7.05964e-10
106670;5.96402e-10
106668;9.07503e-09
106666;8.12948e-12
106669;1.35614e-09
106665;4.24361e-09
106664;1.77548e-12
106657;nan
106663;7.51279e-08
106660;2.76862e-08
106662;5.0973e-14
106661;2.19335e-12
106659;2.64986e-09
106658;3.94414e-10
106656;1.01286e-09
106654;1.05891e-08
106655;4.06442e-08
106649;nan
106653;4.29973e-09
106686;nan
106651;1.48468e-08
106652;1.11866e-08
106647;2.11966e-09
106646;1.41855e-09
106645;2.0439e-09
106644;4.23627e-08
106648;5.47964e-08
106642;6.89937e-09
106643;4.00271e-09
106641;6.31012e-09
106636;6.01252e-12
106640;3.91687e-10
106650;2.46372e-08
106637;1.74769e-10
106635;2.46653e-09
106639;4.91699e-09
106638;1.97111e-12
106633;7.35026e-09
106632;4.1538e-10
106631;4.00748e-07
106634;1.61168e-08
106628;1.02857e-09
106629;2.02364e-09
106627;7.64714e-13
106630;3.5546e-14
106625;1.11226e-07
106626;1.11226e-07
106624;3.36719e-09
106623;2.13485e-08
106622;6.29425e-14
106618;9.16862e-10
106619;5.63593e-10
106621;5.28921e-09
106617;1.36667e-08
106620;1.06295e-07
106616;3.76113e-12
106615;5.19329e-08
106612;7.20998e-10
106614;7.12872e-10
106613;7.62019e-08
106608;4.38019e-14
106609;2.11512e-10
106611;1.79631e-09
106607;2.65046e-10
106610;4.53283e-09
106606;3.20009e-13
106605;9.80928e-10
106604;9.68502e-12
