seq_index;Pgen_estimate
1662;1.94196e-12
1666;1.5747e-13
1660;1.47836e-11
1670;8.57984e-17
1668;3.10479e-16
1664;7.8455e-15
1659;7.73169e-15
1657;2.71535e-12
1665;1.82142e-14
1655;6.26358e-11
1654;6.95518e-14
1661;1.91146e-10
1650;6.78316e-11
1658;4.31998e-14
1652;2.10904e-10
1653;3.32353e-11
1667;2.78202e-14
1651;3.70452e-13
1648;2.90821e-11
1649;9.42774e-16
1643;1.29616e-10
1647;1.96313e-13
1642;1.86248e-10
1644;1.85024e-10
1656;5.77517e-16
1645;1.43947e-11
1640;5.88322e-12
1638;1.27899e-13
1634;9.53687e-14
1637;1.74901e-13
1633;1.05417e-12
1641;1.61818e-12
1639;4.74698e-15
1636;9.64249e-14
1635;6.01579e-13
1646;1.76621e-16
1630;7.36487e-11
1628;9.11227e-15
1625;1.99198e-16
1631;4.39296e-13
1626;1.57042e-12
1629;1.21084e-11
1632;5.65475e-13
1621;2.79512e-11
1627;4.66157e-14
1624;2.7644e-12
1623;1.56814e-16
1622;3.55352e-12
1619;4.16779e-14
1620;7.53097e-15
1616;4.97817e-14
1614;1.63388e-15
1618;2.50022e-10
1617;1.0904e-10
1613;3.53637e-14
1612;1.21377e-11
1615;5.60644e-15
1610;3.71646e-11
1609;1.48881e-12
1604;3.67034e-11
1607;7.51891e-10
1603;1.47119e-11
1606;3.70974e-12
1608;9.14822e-13
1598;9.22505e-12
1602;1.63214e-10
1611;1.53444e-13
1599;2.15641e-10
1601;1.82321e-13
1595;7.44635e-14
1592;9.44865e-10
1600;1.48272e-10
1596;1.7027e-12
1605;1.02197e-12
1593;7.73369e-11
1591;6.35517e-10
1589;6.01456e-11
1594;2.54084e-15
1585;8.36551e-14
1586;5.31354e-13
1590;1.31371e-12
1588;2.30867e-14
1583;3.28644e-11
1582;3.8124e-12
1584;5.81305e-13
1581;1.34165e-13
1578;1.98532e-12
1580;1.17572e-13
1574;2.66314e-12
1576;6.31387e-12
1575;8.12649e-15
1572;1.52529e-12
1577;6.38225e-12
1571;5.28849e-14
1569;3.08539e-14
1570;2.5496e-12
1587;1.08432e-14
1568;2.52649e-12
1579;6.37273e-14
1565;4.05251e-11
1564;1.75342e-12
1573;1.02515e-16
1566;7.67143e-12
1563;4.57169e-19
1561;1.53883e-09
1567;3.5572e-16
1558;4.54316e-13
1555;3.32517e-13
1559;6.74606e-12
1556;7.8883e-11
1562;3.66048e-15
1554;2.8123e-13
1551;1.03578e-11
1552;2.00535e-14
1560;1.66238e-13
1549;5.3562e-11
1557;5.73349e-15
1548;2.10882e-14
1550;8.11698e-15
1553;5.40353e-18
1546;4.52979e-11
1542;1.58294e-12
1547;2.73219e-13
1544;1.48809e-12
1545;4.56467e-14
1543;8.69412e-11
1540;1.37546e-14
1538;3.1484e-13
1539;2.24128e-13
1537;1.24216e-14
1597;3.09753e-18
1541;5.11118e-09
1533;9.94115e-14
1534;5.34898e-12
1535;1.79263e-17
1528;1.41995e-13
1530;1.83358e-11
1532;1.14203e-14
1531;1.26251e-13
1525;3.18306e-15
1529;5.23035e-15
1536;2.21822e-13
1522;3.40414e-09
1518;1.44344e-10
1524;6.22345e-14
1523;2.17048e-10
1527;1.56597e-16
1526;5.51248e-13
1521;1.60555e-13
1519;2.00735e-14
1515;7.34503e-15
1520;1.44584e-14
1514;1.16745e-12
1516;1.812e-12
1517;9.3219e-16
1513;1.51225e-10
1507;4.76087e-15
1509;1.80155e-10
1506;5.03782e-12
1510;4.74937e-13
1511;6.29526e-15
1505;1.67477e-11
1512;9.43561e-18
1503;5.78909e-12
1501;5.19137e-16
1502;6.29495e-13
1504;3.26088e-17
1498;2.52374e-11
1496;6.20396e-17
1494;9.69677e-15
1508;1.49313e-11
1499;6.23738e-13
1493;8.74327e-13
705;9.3328e-16
706;2.42919e-14
1495;4.11099e-16
1500;4.34979e-19
1497;4.04485e-10
1492;1.28557e-11
704;9.71789e-12
707;1.97317e-16
703;1.03793e-13
700;2.18744e-11
699;7.53133e-11
697;2.98085e-11
698;9.43981e-12
702;1.78868e-12
695;2.21805e-20
691;1.87343e-15
694;5.02108e-14
690;5.31592e-12
689;2.94367e-18
692;5.50122e-13
701;1.22527e-15
687;8.57271e-18
685;1.39895e-14
696;7.88403e-16
693;3.55149e-19
682;1.94875e-11
684;1.94555e-14
688;3.44079e-18
677;5.54277e-13
681;9.00094e-12
683;2.46989e-16
678;3.41199e-12
679;1.66805e-11
672;1.00194e-10
673;5.56412e-15
680;1.00274e-10
674;2.95957e-11
670;4.17015e-12
671;1.3759e-12
686;1.97477e-14
668;1.98977e-12
675;2.86028e-13
669;1.13356e-14
676;1.3868e-12
665;1.89054e-14
666;7.10159e-12
664;3.35153e-13
667;9.65878e-14
663;1.12484e-09
661;1.86642e-10
657;5.98078e-10
659;5.95453e-11
654;1.3336e-17
658;1.65503e-10
660;2.9193e-10
652;1.19078e-14
662;1.44465e-12
653;1.42887e-14
650;1.70202e-09
651;4.17041e-15
655;1.91436e-12
648;1.05553e-13
647;4.28708e-11
646;3.09995e-11
656;1.28272e-10
645;1.30354e-17
642;5.62193e-15
643;2.88368e-10
649;8.56996e-14
639;9.90728e-12
644;5.06606e-13
634;1.13719e-11
637;4.23591e-10
641;3.09182e-13
640;3.14453e-14
635;8.24582e-10
638;8.84081e-10
636;4.78995e-11
629;2.65916e-09
633;6.34725e-14
631;6.39755e-12
632;6.80808e-11
630;9.87094e-13
625;6.54355e-11
628;3.70256e-10
626;1.91523e-10
624;2.60959e-11
623;2.13589e-12
620;4.14012e-10
627;3.55839e-13
622;2.28685e-14
619;4.15133e-11
621;6.78681e-13
615;3.72476e-10
614;5.17368e-09
616;2.1206e-12
612;6.84313e-11
617;1.34862e-10
618;2.14501e-13
611;3.28501e-10
613;1.9002e-10
610;2.14285e-10
608;9.11807e-15
607;5.77236e-10
601;1.22085e-11
602;7.2571e-11
606;2.03206e-10
599;5.44204e-09
604;1.92894e-11
598;8.56199e-11
605;7.93519e-13
595;1.76639e-12
597;2.50192e-12
593;1.63693e-13
603;5.06217e-11
594;4.78654e-14
592;2.55182e-15
591;1.56642e-12
588;2.38828e-12
600;3.93593e-13
596;5.6426e-15
590;1.78119e-11
589;3.35418e-14
583;3.20593e-15
582;3.75178e-13
586;3.18197e-12
585;1.05444e-15
587;2.83952e-13
580;6.11249e-10
584;9.12383e-13
579;4.58225e-13
578;3.18513e-13
581;9.32286e-14
577;1.61907e-11
576;1.82273e-11
573;1.728e-14
609;9.303e-15
575;5.5703e-11
574;4.06169e-11
566;1.58981e-13
572;1.49347e-17
569;2.25529e-12
570;5.37739e-12
567;2.63041e-11
563;1.59831e-11
568;1.24645e-13
562;1.22397e-11
571;2.31152e-14
557;1.12572e-13
558;4.80773e-11
560;1.21407e-13
564;8.01086e-15
559;1.04883e-12
554;1.22835e-15
552;7.37504e-11
553;3.15017e-12
551;7.97434e-12
556;1.32288e-12
555;3.70221e-16
550;4.01909e-11
546;2.80502e-15
545;6.67155e-13
548;2.97239e-11
547;2.94813e-11
561;9.33664e-17
542;1.96555e-13
544;1.63449e-10
541;1.04276e-13
543;2.14738e-12
539;1.08333e-10
536;7.58626e-13
540;2.60904e-11
549;2.80294e-12
537;3.50833e-13
535;1.16715e-12
538;1.16858e-13
532;1.99492e-13
531;9.71144e-11
528;2.59259e-10
529;1.13874e-11
530;3.20974e-10
565;4.09208e-14
533;1.25182e-10
524;2.204e-11
523;2.64164e-14
522;2.65532e-21
525;5.18022e-11
534;2.32349e-10
520;1.215e-12
526;4.72281e-10
515;5.70026e-10
521;3.7067e-11
527;7.90623e-17
516;5.57372e-11
517;4.1502e-12
514;1.97457e-13
513;4.68029e-16
518;1.79544e-13
511;3.49637e-09
510;5.70275e-11
507;5.68853e-10
505;6.37597e-13
506;1.84524e-13
512;2.20843e-10
504;3.9726e-11
509;6.02874e-14
501;1.46206e-11
502;3.94475e-18
500;2.46029e-11
503;1.66998e-12
519;3.0716e-16
508;4.10866e-15
499;1.61615e-14
497;3.35251e-13
495;3.60808e-12
493;2.09973e-13
498;2.46406e-16
494;8.13957e-11
496;4.84894e-13
488;1.55576e-12
486;3.0861e-12
491;1.39364e-13
487;1.35704e-11
489;3.39928e-13
484;7.24247e-19
482;6.4777e-11
481;1.61384e-13
483;1.04149e-12
492;6.7379e-13
479;4.61821e-12
478;4.25331e-11
477;7.45266e-14
475;1.91814e-12
490;6.88493e-14
485;3.62073e-14
480;6.15419e-16
474;8.26574e-14
469;5.91072e-12
472;2.45976e-19
467;2.82942e-09
466;1.38595e-09
476;2.70779e-15
465;1.58538e-10
464;8.13117e-11
473;4.03959e-12
471;3.91499e-17
460;6.20031e-13
462;5.10963e-12
459;8.49495e-14
455;nan
470;9.06625e-15
454;7.18047e-14
468;4.8541e-18
458;2.15134e-12
456;nan
463;9.32426e-19
457;6.21329e-12
451;1.66679e-09
453;9.47207e-14
461;5.32728e-17
452;2.49295e-11
443;nan
448;1.0643e-11
445;1.87395e-10
446;1.19121e-11
449;3.30954e-13
450;3.24145e-15
444;9.8614e-16
447;2.77709e-18
436;4.61178e-16
442;2.05527e-16
438;5.91435e-15
441;4.73888e-16
434;1.17203e-18
430;5.1312e-18
439;6.1497e-17
435;8.27823e-21
432;1.62347e-16
431;2.33297e-16
428;7.97518e-13
429;1.64494e-18
426;5.74008e-14
427;1.14105e-16
433;1.71039e-18
424;1.62219e-11
440;1.66656e-16
422;6.40363e-15
423;4.14472e-15
437;9.73865e-23
425;3.20025e-15
416;7.51323e-13
417;2.10966e-15
418;1.35387e-11
414;2.86123e-14
415;9.55895e-16
421;7.55826e-22
419;1.14087e-15
420;1.47758e-15
412;7.44231e-19
408;2.0247e-15
407;1.37893e-11
413;6.29936e-13
404;2.68498e-17
403;4.54911e-14
405;1.89113e-15
410;4.18445e-15
406;4.01096e-14
401;1.85684e-15
402;1.04063e-19
398;1.51602e-11
395;7.3256e-16
409;4.74011e-17
393;1.53321e-11
396;1.6924e-17
397;2.24012e-14
394;3.30285e-16
389;4.21002e-13
392;4.9631e-13
391;4.84994e-16
400;2.14841e-19
399;1.27281e-19
387;7.50805e-12
390;6.79663e-15
388;2.20728e-13
386;6.41776e-11
383;2.62658e-16
384;8.29228e-12
385;2.67519e-15
382;2.27381e-12
378;1.09108e-09
380;1.12145e-13
381;5.20351e-13
376;7.98244e-15
379;7.20024e-14
411;1.60506e-14
377;2.53364e-12
371;6.69407e-12
375;1.08895e-11
372;1.65932e-12
373;2.54556e-13
370;1.49032e-17
368;3.78941e-15
366;4.90232e-10
367;1.0528e-15
365;1.70161e-17
362;6.74064e-11
374;7.594e-16
359;3.1744e-11
369;7.05164e-11
363;1.33946e-11
361;1.71189e-12
360;1.93581e-14
364;8.87125e-11
358;1.24248e-11
354;3.37277e-11
356;5.71689e-14
353;1.28456e-10
352;1.45891e-12
350;7.59126e-14
357;8.2931e-14
351;1.18548e-10
349;7.39353e-16
347;1.40473e-12
345;6.86633e-16
346;5.74069e-12
344;2.46533e-17
355;7.62947e-14
339;1.79245e-10
341;2.10372e-10
343;7.21759e-12
342;4.42524e-13
348;9.54639e-13
162;1.32996e-11
338;1.32535e-14
340;9.32999e-17
336;6.60544e-13
163;1.5041e-12
165;2.02821e-13
158;3.17758e-22
164;1.77677e-10
337;6.28697e-12
156;1.55239e-12
155;3.58047e-17
157;5.56867e-13
159;2.46528e-15
161;3.90305e-21
151;7.76176e-16
154;1.67125e-13
160;3.82577e-18
148;1.79865e-14
153;4.96118e-13
147;5.86604e-11
145;7.19967e-13
149;3.0956e-13
150;1.47492e-14
144;2.38316e-12
152;8.61331e-14
141;1.55642e-12
146;3.76815e-11
140;2.30318e-11
139;3.66458e-15
137;8.45831e-13
132;7.67673e-14
138;5.85918e-15
133;1.44252e-11
134;8.41399e-12
136;4.96819e-15
143;1.8277e-15
127;6.26797e-14
131;5.70765e-12
135;1.56579e-14
130;9.75884e-15
142;2.73469e-16
129;1.97064e-18
123;6.87811e-15
128;1.08558e-15
126;1.00703e-14
121;2.90289e-12
122;4.88217e-12
124;2.9421e-15
115;1.07205e-09
125;1.20122e-14
119;3.64393e-14
117;1.83342e-12
118;2.1784e-12
111;7.57733e-12
120;1.53516e-13
114;1.41976e-10
116;1.01268e-11
112;2.57521e-11
107;2.02825e-11
110;6.44487e-12
106;3.38717e-13
113;1.85166e-16
108;5.4846e-14
103;3.02768e-13
104;2.57271e-12
109;6.14777e-15
105;1.99607e-13
99;1.17633e-14
98;1.06357e-12
101;4.42367e-11
102;4.84538e-13
100;2.5776e-11
96;5.63686e-15
97;3.50334e-15
92;4.89719e-13
90;8.16491e-17
95;3.14426e-13
88;2.05638e-12
87;8.6575e-16
89;8.43946e-12
94;2.94238e-16
83;2.38506e-12
84;3.14983e-13
93;4.82967e-14
82;1.20497e-12
91;4.53905e-13
80;3.84611e-12
79;2.66581e-11
35;2.35214e-12
85;1.23874e-12
32;6.33765e-13
33;4.32971e-15
29;5.20023e-12
86;2.36739e-17
28;7.6952e-12
31;8.51138e-12
30;1.36047e-16
81;1.22865e-13
27;2.55615e-12
25;5.4068e-11
26;4.95627e-13
34;3.78321e-12
21;2.28602e-12
78;2.78465e-18
24;4.09332e-13
20;2.30358e-11
23;4.97758e-13
17;6.73419e-14
16;3.67163e-14
19;6.80385e-14
4;2.15033e-13
2;1.89693e-11
22;9.83079e-14
3;9.50632e-12
18;1.86461e-11
7;1.2143e-17
8;1.95922e-10
11;8.65599e-14
12;2.75425e-12
5;1.57771e-19
6;6.55851e-15
0;4.05258e-21
1;7.55432e-21
13;3.6904e-13
9;1.89747e-15
36;2.21209e-10
15;1.15359e-14
37;5.07042e-12
14;1.18365e-15
10;4.41126e-13
39;1.28731e-13
41;1.48552e-12
38;2.94875e-10
46;3.5839e-13
40;1.98033e-12
42;5.44864e-12
44;9.56835e-13
47;3.82707e-13
43;3.43186e-15
48;1.82994e-18
49;1.0634e-15
52;5.56679e-13
51;5.14167e-11
45;4.91357e-13
53;8.00077e-16
58;9.62238e-14
59;1.93165e-14
50;2.46287e-10
60;4.86672e-17
61;2.6347e-12
62;3.9239e-16
63;1.7693e-11
55;4.34938e-13
56;1.48373e-17
64;6.29563e-18
69;1.18821e-11
66;2.03485e-12
57;1.57134e-19
67;2.92323e-16
54;3.32054e-16
71;2.90849e-12
68;5.78844e-13
65;2.42022e-19
75;1.24435e-12
77;3.60239e-12
70;1.57085e-16
168;1.72654e-14
167;1.27866e-16
73;1.1504e-12
74;2.65786e-14
166;2.70559e-15
170;5.51302e-13
169;1.75826e-12
173;1.9356e-17
171;2.96128e-13
72;6.01669e-17
172;5.72932e-16
76;1.16973e-15
174;9.86729e-12
175;4.50131e-12
177;2.70524e-09
180;3.97405e-13
176;6.40486e-15
182;5.74149e-13
178;3.89501e-17
186;7.18114e-12
183;1.46256e-14
179;1.78531e-09
187;4.01139e-12
181;8.31408e-11
188;4.33094e-17
189;9.34068e-13
185;1.4838e-15
184;1.05638e-16
192;3.16913e-12
190;5.22316e-12
191;3.15511e-12
196;4.11603e-11
197;1.28892e-11
193;5.40805e-12
198;3.77584e-11
194;3.19012e-15
199;2.77254e-11
203;6.53601e-12
206;2.78989e-12
201;4.23019e-11
204;2.68501e-19
200;7.17779e-12
205;1.02133e-14
195;2.69768e-14
207;4.67757e-13
208;1.39647e-13
210;7.88201e-12
202;5.25598e-14
212;8.10489e-12
211;7.01686e-14
215;4.52043e-17
213;1.33926e-11
216;1.09262e-13
209;1.0811e-14
219;8.92155e-12
217;4.23005e-13
220;9.51808e-11
218;1.89825e-14
223;1.26517e-10
214;3.5859e-15
221;1.99976e-12
222;1.43881e-11
228;3.49512e-13
224;2.96125e-12
231;3.15449e-19
229;1.73142e-11
227;2.67508e-14
226;3.95485e-12
234;8.37164e-13
230;1.92146e-16
232;3.23777e-12
235;2.00941e-11
225;3.53647e-13
237;2.77209e-10
239;7.95898e-12
236;1.19485e-13
241;5.39154e-10
238;3.7095e-10
244;1.37069e-10
245;3.57786e-13
247;4.85554e-12
240;1.66354e-15
242;4.42686e-13
246;2.47707e-11
252;1.18168e-12
248;1.75694e-13
250;2.01775e-14
249;3.01099e-12
233;1.27023e-14
243;1.84421e-15
255;7.63635e-11
254;2.49597e-10
253;5.65055e-13
251;2.38692e-15
259;1.05773e-10
257;6.26007e-16
260;4.59848e-13
256;3.48514e-12
258;2.66608e-13
262;1.3115e-09
265;1.13511e-10
263;2.73625e-12
268;1.9775e-09
264;1.24489e-12
266;6.9692e-10
261;3.4023e-16
267;2.0878e-11
269;7.08184e-13
270;9.53926e-11
272;5.41272e-11
277;1.37849e-13
273;4.16937e-10
276;9.44475e-11
278;3.53399e-11
275;3.97348e-10
279;5.4588e-10
274;1.08982e-10
280;1.08975e-12
284;1.27471e-11
281;8.14733e-14
283;3.23362e-14
282;3.86134e-14
271;5.44105e-12
290;1.61e-09
291;3.16039e-10
293;1.11082e-10
289;7.20592e-14
292;4.1323e-12
296;2.19984e-15
298;4.81522e-14
288;4.98597e-15
287;1.15564e-14
299;1.39204e-13
300;5.21051e-13
297;1.34298e-18
301;6.39992e-15
302;1.94872e-17
303;1.46312e-13
305;8.17131e-15
306;1.44086e-16
307;2.69588e-12
309;1.81349e-13
304;6.46006e-18
310;2.34178e-14
308;1.06121e-14
286;2.21974e-18
311;4.13952e-16
313;9.74746e-13
295;3.34662e-20
285;4.85084e-17
314;4.03177e-17
312;1.01477e-13
294;4.87586e-19
318;1.98461e-15
315;8.78419e-14
320;2.15351e-13
316;3.78337e-12
319;1.09592e-13
325;1.56891e-13
322;1.58846e-12
317;5.75364e-19
323;1.75914e-10
329;2.42534e-09
321;2.04515e-13
327;8.73248e-15
324;7.20222e-13
331;9.66191e-13
330;1.5592e-13
328;7.89547e-12
326;1.34058e-12
333;2.62129e-11
334;2.31014e-11
708;1.24079e-11
332;5.38079e-13
335;4.37347e-14
711;2.16863e-16
709;7.27175e-12
710;4.78011e-17
714;8.48218e-17
712;1.2847e-16
716;5.65359e-18
715;3.02285e-16
718;6.4563e-15
719;8.64927e-13
723;2.13093e-21
720;1.06876e-13
726;1.22725e-15
713;5.26011e-25
721;3.90614e-15
722;3.78993e-18
725;2.35648e-15
728;1.03088e-19
731;3.86885e-14
717;1.05426e-14
732;3.50118e-15
733;7.67187e-12
730;2.16087e-17
724;1.00533e-14
729;5.85622e-18
737;1.46398e-12
738;1.81509e-12
739;2.81431e-12
740;4.25743e-11
727;1.74848e-18
742;9.15404e-22
741;1.47793e-11
736;2.78856e-12
744;3.71737e-15
745;2.25965e-15
748;3.91665e-16
734;1.37316e-15
735;4.31596e-15
749;1.36986e-14
750;3.76202e-15
751;3.80872e-16
743;1.08726e-25
746;1.81341e-17
757;2.07075e-11
753;3.22628e-14
755;2.90921e-13
756;1.06951e-12
758;3.07174e-13
760;1.18593e-11
747;1.49308e-17
759;1.34346e-11
761;8.11163e-11
765;1.05772e-10
754;5.01811e-16
763;3.37443e-13
766;6.46626e-14
768;1.19967e-14
762;3.29695e-12
767;3.37925e-14
769;9.03694e-17
752;6.80939e-19
770;1.24433e-12
772;1.47414e-12
774;7.39285e-14
764;5.60042e-14
771;1.75273e-12
778;6.96054e-14
773;2.51101e-13
777;3.02995e-14
776;1.48868e-13
775;1.0032e-15
781;1.90588e-13
779;1.20829e-15
783;8.51509e-18
785;1.87946e-13
784;1.68053e-17
780;1.91805e-17
788;3.75575e-14
786;7.17915e-12
787;2.86602e-12
791;6.93297e-11
782;4.0136e-18
793;5.94991e-13
795;2.69184e-12
794;3.28096e-12
790;6.73215e-16
789;9.9836e-17
799;1.27704e-11
797;2.63321e-11
801;1.45519e-11
798;5.80457e-14
796;4.69855e-14
800;5.36507e-15
792;3.64576e-13
804;1.15748e-16
806;3.00852e-16
802;2.84954e-11
805;7.0664e-18
809;2.6279e-13
803;2.74791e-12
808;2.40387e-13
807;3.60269e-13
813;5.37305e-20
811;3.50651e-19
816;2.30029e-13
815;3.71624e-16
814;2.87134e-13
812;7.62123e-25
819;2.17721e-16
821;9.60869e-17
817;1.43495e-14
823;3.76269e-12
824;1.37836e-11
810;8.36985e-25
820;2.84379e-19
829;1.75681e-11
827;2.05005e-12
818;5.43602e-14
825;3.23116e-14
826;1.21831e-13
822;5.54807e-18
830;2.54596e-14
833;3.00839e-14
831;1.86972e-16
832;1.73962e-14
839;9.12085e-16
837;2.11423e-20
838;1.44315e-12
828;2.63217e-15
834;1.73334e-13
840;4.76549e-17
835;1.96364e-11
836;1.22561e-15
842;6.78364e-12
843;8.33185e-13
845;4.80528e-13
846;1.15067e-11
844;2.56912e-17
853;nan
847;3.03986e-12
841;1.77909e-13
849;3.42063e-13
850;2.52673e-15
855;2.02912e-12
858;3.15421e-15
848;2.45111e-13
860;1.21391e-15
859;5.73949e-15
861;2.63273e-17
851;1.25555e-17
854;2.99558e-19
852;1.89018e-15
862;6.31767e-11
863;2.60592e-11
865;2.79967e-11
868;2.10829e-11
866;7.97113e-14
867;5.51363e-14
872;1.70385e-13
856;3.06799e-16
864;7.68928e-14
869;4.35617e-13
874;8.21829e-17
870;3.66072e-16
875;1.60397e-17
873;1.09561e-15
876;2.13526e-16
871;1.66409e-18
857;9.76645e-20
879;2.9999e-13
878;1.89584e-15
880;2.20744e-15
882;6.91868e-14
881;7.79192e-16
884;5.18776e-13
883;2.41947e-13
877;3.5739e-14
887;3.2432e-12
891;2.89275e-11
889;2.85203e-14
885;9.55476e-12
892;1.08128e-12
886;6.05735e-15
893;2.33119e-17
894;3.25487e-11
895;8.76936e-14
896;4.05117e-18
900;3.74408e-14
897;4.26831e-15
888;3.48793e-14
899;1.06135e-14
901;1.81654e-16
903;7.62583e-15
890;4.5098e-15
906;4.14486e-14
904;2.5648e-12
898;1.27356e-17
902;1.30011e-19
908;4.04938e-14
905;5.59751e-14
913;1.94937e-14
909;3.71688e-17
912;6.58114e-16
910;9.48247e-14
911;3.00167e-19
907;1.31204e-19
916;2.38459e-13
917;1.75751e-12
918;1.18398e-17
914;2.15357e-14
915;1.05978e-16
922;5.16946e-11
924;8.4814e-13
919;2.43102e-14
920;7.29775e-13
929;7.54109e-12
928;1.21309e-15
932;1.32482e-11
927;3.7701e-14
925;1.44862e-13
931;1.53758e-14
930;3.01226e-15
921;9.7878e-16
938;3.70535e-12
934;1.76083e-16
923;4.58702e-14
936;5.23463e-17
933;9.90913e-18
926;2.59208e-14
935;3.24607e-15
937;4.37313e-16
942;1.06354e-11
941;4.30298e-14
940;3.45158e-14
943;3.05596e-15
949;1.83349e-10
939;6.41394e-17
944;2.92532e-15
946;3.93719e-11
947;4.8874e-12
955;3.27577e-12
945;1.10248e-14
951;2.38922e-12
953;5.22453e-15
956;7.68323e-17
960;2.91822e-13
958;3.49179e-12
957;4.8416e-13
948;9.2544e-17
959;2.79635e-12
962;5.90268e-15
952;3.10882e-14
966;3.50967e-13
961;1.04881e-14
963;7.04066e-22
950;2.41664e-14
967;1.71726e-13
954;6.44992e-18
968;5.15361e-16
973;1.1667e-15
971;2.43488e-15
972;5.82915e-17
964;1.66618e-15
970;2.03282e-14
965;1.41222e-16
969;1.61712e-14
975;7.8544e-12
974;3.50438e-19
979;1.3896e-16
982;4.0404e-13
980;4.36242e-17
981;2.90017e-15
983;1.1504e-11
986;3.73765e-12
976;4.66696e-15
978;1.26601e-16
990;1.39049e-11
987;4.8339e-11
988;9.17228e-13
977;1.69525e-16
985;9.6919e-13
994;3.60861e-13
995;4.11233e-15
984;3.14362e-15
991;1.26984e-13
993;3.36684e-12
996;2.14948e-11
992;4.13817e-11
1001;4.15386e-11
997;5.74671e-10
1000;1.46142e-10
1002;2.35714e-09
989;1.39795e-15
998;7.61072e-19
1004;5.23333e-11
999;5.35237e-11
1005;1.45795e-14
1008;1.08748e-12
1006;3.60096e-11
1003;1.43193e-10
1007;4.91124e-15
1010;2.20455e-15
1009;5.50576e-13
1014;4.221e-14
1012;4.01794e-13
1015;1.31663e-10
1019;1.04074e-09
1018;1.29036e-11
1016;4.16366e-15
1021;3.11356e-11
1013;7.78314e-15
1022;5.60846e-14
1011;2.24398e-14
1020;3.05991e-12
1017;7.86909e-12
1023;2.26739e-12
1027;1.35058e-13
1024;8.72799e-12
1029;9.94512e-14
1025;3.89189e-10
1026;1.08001e-10
1035;2.42387e-17
1028;1.09509e-16
1034;1.17142e-13
1030;1.38299e-16
1036;8.74492e-16
1031;3.36581e-14
1033;8.91748e-17
1040;1.46191e-14
1037;8.12209e-14
1043;2.85951e-16
1039;7.44404e-16
1032;4.17784e-14
1042;8.37758e-15
1045;1.88512e-18
1041;1.07128e-14
1046;2.78704e-11
1038;8.41869e-18
1047;2.76271e-12
1048;1.09525e-12
1044;9.93742e-13
1051;2.52766e-12
1050;2.13225e-15
1049;2.70918e-14
1056;2.28929e-10
1053;2.68041e-12
1054;6.95858e-13
1057;5.59041e-12
1061;1.0658e-12
1055;1.36283e-10
1060;1.97723e-14
1063;5.27273e-16
1052;5.34676e-15
1062;1.52979e-12
1059;1.59268e-11
1058;2.55263e-13
1066;1.1054e-17
1067;4.959e-13
1069;3.97538e-14
1065;1.32359e-12
1071;5.0454e-11
1070;5.85389e-15
1064;5.32268e-14
1068;1.21203e-15
1072;1.85423e-12
1078;1.94779e-11
1074;1.79743e-11
1079;4.13361e-11
1075;5.92898e-12
1073;6.59822e-16
1077;3.58896e-18
1082;1.13013e-11
1080;1.27979e-15
1085;1.05312e-11
1083;7.48574e-13
1084;6.14692e-13
1076;1.33591e-13
1081;4.24088e-15
1087;1.07276e-09
1089;2.988e-14
1088;4.25461e-10
1091;4.56021e-13
1086;9.96041e-12
1090;4.22976e-12
1096;3.08834e-10
1099;3.85596e-09
1093;3.80999e-13
1098;9.7702e-12
1094;9.32554e-12
1095;5.39107e-11
1097;9.05803e-10
1101;3.19353e-12
1092;2.35596e-12
1103;1.61192e-09
1107;5.84919e-10
1104;6.50025e-11
1106;1.08835e-11
1110;1.58709e-13
1102;1.07762e-10
1100;3.92846e-14
1109;8.92775e-12
1111;6.90736e-12
1112;6.02913e-11
1108;2.17266e-10
1115;3.1939e-14
1113;6.50888e-13
1117;7.58259e-13
1105;2.29472e-09
1114;1.7622e-13
1118;9.00013e-16
1121;4.72673e-12
1116;2.50266e-16
1122;2.06646e-12
1119;1.20174e-15
1120;6.8915e-16
1127;5.28152e-13
1125;2.32345e-17
1126;1.47236e-11
1124;9.73123e-17
1128;3.74086e-14
1123;6.66233e-13
1129;1.56219e-14
1130;3.99152e-14
1135;7.76558e-12
1136;7.19681e-13
1131;2.5486e-15
1132;1.45757e-13
1133;3.13711e-12
1134;2.19243e-12
1141;1.05612e-11
1137;1.23694e-18
1138;2.35783e-13
1139;5.9499e-16
1140;5.47885e-15
1144;3.63749e-15
1147;2.55371e-13
1143;7.87495e-12
1142;5.92202e-14
1149;7.40956e-12
1146;5.1588e-11
1145;8.0539e-12
1148;1.8456e-13
1153;4.00403e-10
1152;9.02429e-12
1155;3.50983e-11
1157;6.20306e-15
1151;1.81117e-15
1156;1.12085e-14
1154;7.32873e-11
1158;5.52198e-17
1159;8.1252e-19
1163;2.33648e-13
1160;2.47388e-15
1150;8.73956e-13
1161;3.31998e-12
1166;1.1422e-14
1165;2.46737e-18
1162;3.92215e-14
1167;1.64837e-16
1170;6.93037e-16
1171;7.82145e-11
1168;1.60263e-14
1169;1.49765e-15
1164;3.05893e-17
1175;1.66883e-14
1176;1.83495e-12
1178;1.07869e-10
1181;2.2204e-11
1172;2.08784e-14
1182;6.46943e-12
1173;1.09492e-13
1180;2.19112e-15
1179;2.81446e-12
1185;2.00185e-12
1183;1.92752e-10
1177;1.57033e-14
1186;1.54681e-11
1187;3.74847e-15
1184;4.75859e-10
1193;6.97179e-14
